Local time,Ask,Bid,AskVolume,BidVolume
21.03.2013 00:08:29.956 GMT+0800,1607.7120000000002,1607.3829999999998,300,300
21.03.2013 00:08:30.276 GMT+0800,1607.6779999999999,1607.3329999999999,300,300
21.03.2013 00:08:33.406 GMT+0800,1607.724,1607.3629999999998,300,300
21.03.2013 00:08:34.136 GMT+0800,1607.704,1607.352,300,300
21.03.2013 00:08:34.469 GMT+0800,1607.68,1607.3329999999999,300,300
21.03.2013 00:08:36.191 GMT+0800,1607.6970000000001,1607.3329999999999,300,300
21.03.2013 00:08:36.616 GMT+0800,1607.68,1607.314,300,400
21.03.2013 00:08:37.057 GMT+0800,1607.6870000000001,1607.332,300,300
21.03.2013 00:08:39.527 GMT+0800,1607.619,1607.3129999999999,300,300
21.03.2013 00:08:40.499 GMT+0800,1607.6329999999998,1607.273,800,300
21.03.2013 00:08:43.456 GMT+0800,1607.6170000000002,1607.259,300,300
21.03.2013 00:08:43.817 GMT+0800,1607.6170000000002,1607.279,300,300
21.03.2013 00:08:46.167 GMT+0800,1607.6170000000002,1607.306,300,300
21.03.2013 00:08:48.609 GMT+0800,1607.648,1607.326,300,300
21.03.2013 00:08:49.020 GMT+0800,1607.648,1607.3129999999999,300,200
21.03.2013 00:08:50.326 GMT+0800,1607.648,1607.2870000000003,600,300
21.03.2013 00:08:50.978 GMT+0800,1607.548,1607.243,200,200
21.03.2013 00:08:51.366 GMT+0800,1607.548,1607.24,300,300
21.03.2013 00:08:51.726 GMT+0800,1607.6170000000002,1607.267,300,300
21.03.2013 00:08:53.346 GMT+0800,1607.548,1607.247,200,800
21.03.2013 00:08:55.416 GMT+0800,1607.57,1607.263,400,300
21.03.2013 00:08:59.368 GMT+0800,1607.5120000000002,1607.203,300,300
21.03.2013 00:09:00.316 GMT+0800,1607.564,1607.263,400,200
21.03.2013 00:09:00.376 GMT+0800,1607.589,1607.263,300,300
21.03.2013 00:09:00.567 GMT+0800,1607.605,1607.263,300,300
21.03.2013 00:09:01.247 GMT+0800,1607.5670000000002,1607.263,300,300
21.03.2013 00:09:02.024 GMT+0800,1607.589,1607.263,300,300
21.03.2013 00:09:02.326 GMT+0800,1607.538,1607.234,300,300
21.03.2013 00:09:03.945 GMT+0800,1607.5520000000001,1607.2520000000002,300,200
21.03.2013 00:09:04.126 GMT+0800,1607.576,1607.2520000000002,300,300
21.03.2013 00:09:06.346 GMT+0800,1607.592,1607.2520000000002,300,400
21.03.2013 00:09:07.266 GMT+0800,1607.574,1607.2520000000002,300,300
21.03.2013 00:09:09.700 GMT+0800,1607.4750000000001,1607.175,300,800
21.03.2013 00:09:10.672 GMT+0800,1607.4750000000001,1607.163,300,300
21.03.2013 00:09:11.206 GMT+0800,1607.38,1607.08,300,800
21.03.2013 00:09:11.486 GMT+0800,1607.4170000000001,1607.1170000000002,300,800
21.03.2013 00:09:11.546 GMT+0800,1607.48,1607.152,300,300
21.03.2013 00:09:12.036 GMT+0800,1607.421,1607.121,300,800
21.03.2013 00:09:15.565 GMT+0800,1607.453,1607.152,400,500
21.03.2013 00:09:15.777 GMT+0800,1607.487,1607.163,300,300
21.03.2013 00:09:16.126 GMT+0800,1607.493,1607.193,300,200
21.03.2013 00:09:18.326 GMT+0800,1607.4160000000002,1607.116,300,700
21.03.2013 00:09:18.456 GMT+0800,1607.444,1607.143,400,200
21.03.2013 00:09:18.576 GMT+0800,1607.4,1607.1000000000001,300,800
21.03.2013 00:09:20.824 GMT+0800,1607.414,1607.1129999999998,400,200
21.03.2013 00:09:20.946 GMT+0800,1607.3770000000002,1607.0770000000002,300,200
21.03.2013 00:09:21.027 GMT+0800,1607.393,1607.0929999999998,300,700
21.03.2013 00:09:24.957 GMT+0800,1607.375,1607.075,300,800
21.03.2013 00:09:25.768 GMT+0800,1607.395,1607.095,300,700
21.03.2013 00:09:25.946 GMT+0800,1607.4220000000003,1607.1129999999998,300,300
21.03.2013 00:09:26.556 GMT+0800,1607.444,1607.143,400,200
21.03.2013 00:09:26.676 GMT+0800,1607.457,1607.143,300,300
21.03.2013 00:09:26.808 GMT+0800,1607.425,1607.125,300,800
21.03.2013 00:09:29.596 GMT+0800,1607.453,1607.152,400,200
21.03.2013 00:09:29.737 GMT+0800,1607.4620000000002,1607.152,300,300
21.03.2013 00:09:30.386 GMT+0800,1607.4779999999998,1607.152,300,300
21.03.2013 00:09:34.697 GMT+0800,1607.527,1607.163,300,300
21.03.2013 00:09:35.126 GMT+0800,1607.5929999999998,1607.293,300,200
21.03.2013 00:09:37.576 GMT+0800,1607.665,1607.361,400,300
21.03.2013 00:09:37.636 GMT+0800,1607.6670000000001,1607.361,300,300
21.03.2013 00:09:39.016 GMT+0800,1607.707,1607.4070000000002,300,700
21.03.2013 00:09:39.187 GMT+0800,1607.707,1607.3729999999998,300,300
21.03.2013 00:09:39.247 GMT+0800,1607.655,1607.355,300,800
21.03.2013 00:09:40.217 GMT+0800,1607.671,1607.3670000000002,300,300
21.03.2013 00:09:42.434 GMT+0800,1607.71,1607.3729999999998,300,300
21.03.2013 00:09:44.954 GMT+0800,1607.685,1607.3729999999998,300,300
21.03.2013 00:09:47.463 GMT+0800,1607.703,1607.403,300,200
21.03.2013 00:09:47.586 GMT+0800,1607.7079999999999,1607.403,300,300
21.03.2013 00:09:50.434 GMT+0800,1607.763,1607.463,200,200
21.03.2013 00:09:50.606 GMT+0800,1607.779,1607.463,300,300
21.03.2013 00:09:52.766 GMT+0800,1607.8,1607.483,300,300
21.03.2013 00:09:55.056 GMT+0800,1607.818,1607.483,300,300
21.03.2013 00:09:55.616 GMT+0800,1607.795,1607.483,300,300
21.03.2013 00:09:57.856 GMT+0800,1607.8170000000002,1607.503,300,300
21.03.2013 00:09:58.607 GMT+0800,1607.774,1607.474,300,800
21.03.2013 00:09:58.911 GMT+0800,1607.754,1607.453,400,200
21.03.2013 00:09:59.473 GMT+0800,1607.734,1607.433,400,200
21.03.2013 00:10:00.023 GMT+0800,1607.724,1607.413,300,300
21.03.2013 00:10:00.206 GMT+0800,1607.638,1607.338,300,800
21.03.2013 00:10:00.386 GMT+0800,1607.5829999999999,1607.283,300,200
21.03.2013 00:10:00.573 GMT+0800,1607.5729999999999,1607.263,300,300
21.03.2013 00:10:02.445 GMT+0800,1607.545,1607.2450000000001,300,200
21.03.2013 00:10:02.566 GMT+0800,1607.545,1607.241,300,300
21.03.2013 00:10:02.626 GMT+0800,1607.464,1607.164,300,700
21.03.2013 00:10:02.696 GMT+0800,1607.474,1607.173,400,200
21.03.2013 00:10:02.826 GMT+0800,1607.4320000000002,1607.132,300,200
21.03.2013 00:10:03.366 GMT+0800,1607.454,1607.153,400,200
21.03.2013 00:10:03.426 GMT+0800,1607.444,1607.143,300,800
21.03.2013 00:10:03.776 GMT+0800,1607.5120000000002,1607.153,300,300
21.03.2013 00:10:03.956 GMT+0800,1607.528,1607.193,300,300
21.03.2013 00:10:05.181 GMT+0800,1607.5110000000002,1607.193,300,300
21.03.2013 00:10:05.576 GMT+0800,1607.4679999999998,1607.164,300,300
21.03.2013 00:10:05.636 GMT+0800,1607.5220000000002,1607.213,300,300
21.03.2013 00:10:06.767 GMT+0800,1607.503,1607.203,300,800
21.03.2013 00:10:09.483 GMT+0800,1607.503,1607.183,300,300
21.03.2013 00:10:09.536 GMT+0800,1607.471,1607.171,300,600
21.03.2013 00:10:10.082 GMT+0800,1607.443,1607.143,300,200
21.03.2013 00:10:10.577 GMT+0800,1607.425,1607.1229999999998,300,200
21.03.2013 00:10:10.636 GMT+0800,1607.399,1607.099,300,800
21.03.2013 00:10:11.156 GMT+0800,1607.382,1607.082,300,200
21.03.2013 00:10:11.216 GMT+0800,1607.421,1607.1170000000002,300,300
21.03.2013 00:10:12.162 GMT+0800,1607.403,1607.1029999999998,300,800
21.03.2013 00:10:12.436 GMT+0800,1607.421,1607.1170000000002,300,300
21.03.2013 00:10:13.476 GMT+0800,1607.4170000000001,1607.0629999999999,200,200
21.03.2013 00:10:13.536 GMT+0800,1607.3729999999998,1607.0629999999999,300,300
21.03.2013 00:10:14.386 GMT+0800,1607.352,1607.0520000000001,300,200
21.03.2013 00:10:14.446 GMT+0800,1607.352,1607.0520000000001,300,200
21.03.2013 00:10:15.507 GMT+0800,1607.348,1607.043,300,300
21.03.2013 00:10:15.797 GMT+0800,1607.315,1607.015,300,200
21.03.2013 00:10:21.347 GMT+0800,1607.3429999999998,1607.043,300,200
21.03.2013 00:10:21.466 GMT+0800,1607.3700000000001,1607.0629999999999,300,300
21.03.2013 00:10:21.926 GMT+0800,1607.3429999999998,1607.043,300,200
21.03.2013 00:10:22.846 GMT+0800,1607.3729999999998,1607.0520000000001,300,300
21.03.2013 00:10:24.518 GMT+0800,1607.3570000000002,1607.0520000000001,300,300
21.03.2013 00:10:25.766 GMT+0800,1607.336,1607.033,300,800
21.03.2013 00:10:27.305 GMT+0800,1607.352,1607.0520000000001,300,200
21.03.2013 00:10:27.366 GMT+0800,1607.3370000000002,1607.0370000000003,300,200
21.03.2013 00:10:27.426 GMT+0800,1607.3570000000002,1607.0520000000001,300,300
21.03.2013 00:10:27.916 GMT+0800,1607.325,1607.025,300,200
21.03.2013 00:10:27.976 GMT+0800,1607.325,1607.025,300,700
21.03.2013 00:10:29.626 GMT+0800,1607.3529999999998,1607.0520000000001,400,200
21.03.2013 00:10:29.698 GMT+0800,1607.3529999999998,1607.0520000000001,300,200
21.03.2013 00:10:31.107 GMT+0800,1607.3529999999998,1607.043,300,300
21.03.2013 00:10:31.288 GMT+0800,1607.3120000000001,1607.0120000000002,300,700
21.03.2013 00:10:33.966 GMT+0800,1607.305,1607.005,300,700
21.03.2013 00:10:34.292 GMT+0800,1607.257,1606.9520000000002,200,600
21.03.2013 00:10:34.406 GMT+0800,1607.257,1606.9520000000002,200,600
21.03.2013 00:10:36.603 GMT+0800,1607.207,1606.9060000000002,200,400
21.03.2013 00:10:39.573 GMT+0800,1607.1870000000001,1606.8870000000002,200,300
21.03.2013 00:10:45.661 GMT+0800,1607.247,1606.9460000000001,700,300
21.03.2013 00:10:45.726 GMT+0800,1607.1870000000001,1606.884,300,300
21.03.2013 00:10:46.268 GMT+0800,1607.204,1606.904,200,300
21.03.2013 00:10:46.856 GMT+0800,1607.1370000000002,1606.8370000000002,200,300
21.03.2013 00:10:51.127 GMT+0800,1607.175,1606.875,700,300
21.03.2013 00:10:51.186 GMT+0800,1607.152,1606.852,200,800
21.03.2013 00:10:51.786 GMT+0800,1607.1170000000002,1606.8170000000002,200,300
21.03.2013 00:10:52.956 GMT+0800,1607.1660000000002,1606.866,700,300
21.03.2013 00:10:53.316 GMT+0800,1607.152,1606.852,700,800
21.03.2013 00:10:53.845 GMT+0800,1607.2520000000002,1606.9520000000002,700,200
21.03.2013 00:10:54.197 GMT+0800,1607.1470000000002,1606.8470000000002,200,300
21.03.2013 00:10:54.576 GMT+0800,1607.26,1606.9520000000002,800,300
21.03.2013 00:10:54.766 GMT+0800,1607.1670000000001,1606.8670000000002,700,300
21.03.2013 00:10:55.087 GMT+0800,1607.1170000000002,1606.8170000000002,200,800
21.03.2013 00:10:55.237 GMT+0800,1607.191,1606.852,600,900
21.03.2013 00:10:55.356 GMT+0800,1607.2079999999999,1606.852,600,700
21.03.2013 00:10:55.856 GMT+0800,1607.18,1606.852,200,700
21.03.2013 00:10:56.526 GMT+0800,1607.0970000000002,1606.7970000000003,200,200
21.03.2013 00:10:56.676 GMT+0800,1607.16,1606.852,200,300
21.03.2013 00:10:57.282 GMT+0800,1607.0670000000002,1606.767,200,300
21.03.2013 00:10:57.786 GMT+0800,1607.1779999999999,1606.852,800,300
21.03.2013 00:10:58.383 GMT+0800,1607.0470000000003,1606.746,200,400
21.03.2013 00:10:58.506 GMT+0800,1607.1370000000002,1606.836,700,300
21.03.2013 00:10:58.566 GMT+0800,1607.1100000000001,1606.7520000000002,200,900
21.03.2013 00:10:58.626 GMT+0800,1607.027,1606.727,200,800
21.03.2013 00:10:58.963 GMT+0800,1607.0629999999999,1606.763,200,300
21.03.2013 00:10:59.855 GMT+0800,1607.1100000000001,1606.7520000000002,600,900
21.03.2013 00:11:00.362 GMT+0800,1607.007,1606.7060000000001,200,900
21.03.2013 00:11:10.773 GMT+0800,1607.0929999999998,1606.7520000000002,700,900
21.03.2013 00:11:22.588 GMT+0800,1606.9750000000001,1606.671,300,900
21.03.2013 00:11:22.706 GMT+0800,1606.8010000000002,1606.4520000000002,200,700
21.03.2013 00:11:22.766 GMT+0800,1606.737,1606.4370000000001,200,600
21.03.2013 00:11:22.947 GMT+0800,1606.737,1606.3860000000002,300,300
21.03.2013 00:11:23.086 GMT+0800,1606.7350000000001,1606.369,300,400
21.03.2013 00:11:23.436 GMT+0800,1606.703,1606.352,700,900
21.03.2013 00:11:24.847 GMT+0800,1606.652,1606.352,700,800
21.03.2013 00:11:27.688 GMT+0800,1606.6870000000001,1606.3860000000002,200,400
21.03.2013 00:11:30.908 GMT+0800,1606.6870000000001,1606.378,300,300
21.03.2013 00:11:32.376 GMT+0800,1606.7060000000001,1606.352,700,700
21.03.2013 00:11:33.304 GMT+0800,1606.6870000000001,1606.365,300,300
21.03.2013 00:11:33.688 GMT+0800,1606.6960000000001,1606.392,300,300
21.03.2013 00:11:34.389 GMT+0800,1606.707,1606.4070000000002,200,300
21.03.2013 00:11:35.946 GMT+0800,1606.707,1606.378,300,300
21.03.2013 00:11:36.879 GMT+0800,1606.6870000000001,1606.362,300,300
21.03.2013 00:11:38.958 GMT+0800,1606.707,1606.352,700,700
21.03.2013 00:11:39.418 GMT+0800,1606.605,1606.305,300,200
21.03.2013 00:11:39.536 GMT+0800,1606.605,1606.3029999999999,300,800
21.03.2013 00:11:39.596 GMT+0800,1606.5570000000002,1606.2520000000002,200,500
21.03.2013 00:11:41.888 GMT+0800,1606.727,1606.4270000000001,200,300
21.03.2013 00:11:41.966 GMT+0800,1606.6670000000001,1606.3670000000002,200,300
21.03.2013 00:11:42.026 GMT+0800,1606.6670000000001,1606.3670000000002,200,300
21.03.2013 00:11:42.086 GMT+0800,1606.747,1606.39,300,300
21.03.2013 00:11:42.336 GMT+0800,1606.6570000000002,1606.352,200,300
21.03.2013 00:11:43.324 GMT+0800,1606.6670000000001,1606.3670000000002,800,300
21.03.2013 00:11:43.536 GMT+0800,1606.6870000000001,1606.3670000000002,300,300
21.03.2013 00:11:44.189 GMT+0800,1606.7520000000002,1606.4520000000002,700,300
21.03.2013 00:11:44.306 GMT+0800,1606.737,1606.4360000000001,200,400
21.03.2013 00:11:46.066 GMT+0800,1606.775,1606.4520000000002,300,700
21.03.2013 00:11:47.186 GMT+0800,1606.777,1606.473,800,300
21.03.2013 00:11:47.366 GMT+0800,1606.8070000000002,1606.454,300,300
21.03.2013 00:11:47.426 GMT+0800,1606.7970000000003,1606.4520000000002,300,900
21.03.2013 00:11:47.727 GMT+0800,1606.8070000000002,1606.507,200,300
21.03.2013 00:11:47.846 GMT+0800,1606.8329999999999,1606.467,300,400
21.03.2013 00:11:48.086 GMT+0800,1606.7820000000002,1606.4520000000002,300,400
21.03.2013 00:11:48.566 GMT+0800,1606.799,1606.4520000000002,900,300
21.03.2013 00:11:48.907 GMT+0800,1606.852,1606.5520000000001,700,600
21.03.2013 00:11:49.038 GMT+0800,1606.89,1606.5520000000001,700,700
21.03.2013 00:11:52.098 GMT+0800,1606.8760000000002,1606.5520000000001,300,600
21.03.2013 00:11:54.164 GMT+0800,1606.8329999999999,1606.529,300,300
21.03.2013 00:11:54.226 GMT+0800,1606.8329999999999,1606.513,300,300
21.03.2013 00:11:54.466 GMT+0800,1606.799,1606.4520000000002,300,600
21.03.2013 00:11:55.024 GMT+0800,1606.757,1606.4520000000002,200,500
21.03.2013 00:11:57.596 GMT+0800,1606.76,1606.4520000000002,700,300
21.03.2013 00:11:57.966 GMT+0800,1606.727,1606.3760000000002,300,300
21.03.2013 00:12:00.356 GMT+0800,1606.7160000000001,1606.3529999999998,300,300
21.03.2013 00:12:00.707 GMT+0800,1606.689,1606.352,300,900
21.03.2013 00:12:02.046 GMT+0800,1606.703,1606.352,200,900
21.03.2013 00:12:02.730 GMT+0800,1606.6970000000001,1606.361,300,300
21.03.2013 00:12:03.176 GMT+0800,1606.717,1606.364,300,300
21.03.2013 00:12:04.093 GMT+0800,1606.7520000000002,1606.4520000000002,200,200
21.03.2013 00:12:04.217 GMT+0800,1606.78,1606.4520000000002,200,600
21.03.2013 00:12:04.276 GMT+0800,1606.799,1606.4520000000002,800,600
21.03.2013 00:12:04.526 GMT+0800,1606.707,1606.4070000000002,200,300
21.03.2013 00:12:04.646 GMT+0800,1606.694,1606.352,300,900
21.03.2013 00:12:09.788 GMT+0800,1606.707,1606.352,700,900
21.03.2013 00:12:12.918 GMT+0800,1606.707,1606.3760000000002,300,300
21.03.2013 00:12:13.451 GMT+0800,1606.707,1606.354,300,300
21.03.2013 00:12:14.547 GMT+0800,1606.703,1606.352,300,900
21.03.2013 00:12:24.026 GMT+0800,1606.836,1606.536,700,300
21.03.2013 00:12:24.086 GMT+0800,1606.864,1606.5629999999999,300,200
21.03.2013 00:12:24.206 GMT+0800,1606.819,1606.483,300,300
21.03.2013 00:12:24.516 GMT+0800,1606.854,1606.5520000000001,300,600
21.03.2013 00:12:24.576 GMT+0800,1606.895,1606.5520000000001,700,700
21.03.2013 00:12:25.671 GMT+0800,1606.914,1606.6129999999998,400,200
21.03.2013 00:12:29.961 GMT+0800,1606.934,1606.6329999999998,400,200
21.03.2013 00:12:30.076 GMT+0800,1606.898,1606.5629999999999,300,300
21.03.2013 00:12:30.136 GMT+0800,1606.9170000000001,1606.5629999999999,800,300
21.03.2013 00:12:30.489 GMT+0800,1606.8329999999999,1606.533,300,200
21.03.2013 00:12:31.097 GMT+0800,1606.8629999999998,1606.533,300,300
21.03.2013 00:12:31.276 GMT+0800,1606.846,1606.513,300,300
21.03.2013 00:12:32.817 GMT+0800,1606.8500000000001,1606.533,300,300
21.03.2013 00:12:33.896 GMT+0800,1606.875,1606.5520000000001,300,400
21.03.2013 00:12:34.646 GMT+0800,1606.844,1606.533,300,300
21.03.2013 00:12:36.576 GMT+0800,1606.825,1606.523,300,700
21.03.2013 00:12:38.322 GMT+0800,1606.825,1606.513,300,300
21.03.2013 00:12:38.386 GMT+0800,1606.8020000000001,1606.5020000000002,300,200
21.03.2013 00:12:38.566 GMT+0800,1606.8210000000001,1606.513,300,300
21.03.2013 00:12:38.716 GMT+0800,1606.8,1606.5,300,200
21.03.2013 00:12:39.757 GMT+0800,1606.818,1606.513,300,300
21.03.2013 00:12:40.207 GMT+0800,1606.8010000000002,1606.5010000000002,300,700
21.03.2013 00:12:40.630 GMT+0800,1606.8010000000002,1606.483,300,300
21.03.2013 00:12:42.576 GMT+0800,1606.7479999999998,1606.433,300,300
21.03.2013 00:12:44.268 GMT+0800,1606.765,1606.433,300,300
21.03.2013 00:12:45.124 GMT+0800,1606.785,1606.4520000000002,300,300
21.03.2013 00:12:46.296 GMT+0800,1606.8010000000002,1606.463,300,300
21.03.2013 00:12:46.912 GMT+0800,1606.8429999999998,1606.503,300,300
21.03.2013 00:12:48.818 GMT+0800,1606.875,1606.533,300,300
21.03.2013 00:12:50.127 GMT+0800,1606.892,1606.5520000000001,300,300
21.03.2013 00:12:52.786 GMT+0800,1606.9479999999999,1606.631,700,300
21.03.2013 00:12:53.786 GMT+0800,1606.9379999999999,1606.634,300,300
21.03.2013 00:12:54.786 GMT+0800,1606.9520000000002,1606.652,300,200
21.03.2013 00:12:54.906 GMT+0800,1606.961,1606.652,300,300
21.03.2013 00:12:55.007 GMT+0800,1606.977,1606.652,300,300
21.03.2013 00:12:56.556 GMT+0800,1606.955,1606.643,300,300
21.03.2013 00:12:57.047 GMT+0800,1606.939,1606.635,300,300
21.03.2013 00:12:57.376 GMT+0800,1606.971,1606.652,300,300
21.03.2013 00:12:57.857 GMT+0800,1606.893,1606.5929999999998,300,600
21.03.2013 00:12:58.576 GMT+0800,1606.923,1606.6229999999998,300,200
21.03.2013 00:12:58.636 GMT+0800,1606.9089999999999,1606.609,300,600
21.03.2013 00:12:58.696 GMT+0800,1606.95,1606.6229999999998,300,300
21.03.2013 00:13:00.346 GMT+0800,1606.921,1606.6170000000002,300,300
21.03.2013 00:13:00.697 GMT+0800,1606.899,1606.599,300,600
21.03.2013 00:13:01.251 GMT+0800,1606.8829999999998,1606.5829999999999,300,700
21.03.2013 00:13:04.061 GMT+0800,1606.8829999999998,1606.5629999999999,300,300
21.03.2013 00:13:05.216 GMT+0800,1606.899,1606.5629999999999,300,300
21.03.2013 00:13:08.464 GMT+0800,1606.882,1606.5629999999999,300,300
21.03.2013 00:13:08.806 GMT+0800,1606.9070000000002,1606.5829999999999,300,300
21.03.2013 00:13:09.330 GMT+0800,1606.923,1606.6229999999998,300,200
21.03.2013 00:13:11.912 GMT+0800,1606.9260000000002,1606.6229999999998,300,300
21.03.2013 00:13:12.026 GMT+0800,1606.9560000000001,1606.6229999999998,300,300
21.03.2013 00:13:12.738 GMT+0800,1606.9920000000002,1606.652,300,300
21.03.2013 00:13:17.609 GMT+0800,1606.848,1606.548,300,200
21.03.2013 00:13:17.746 GMT+0800,1606.814,1606.513,400,200
21.03.2013 00:13:17.991 GMT+0800,1606.8029999999999,1606.503,300,700
21.03.2013 00:13:19.796 GMT+0800,1606.82,1606.516,300,900
21.03.2013 00:13:19.916 GMT+0800,1606.924,1606.6229999999998,300,200
21.03.2013 00:13:20.081 GMT+0800,1606.901,1606.601,300,200
21.03.2013 00:13:20.748 GMT+0800,1606.9170000000001,1606.6129999999998,300,800
21.03.2013 00:13:21.330 GMT+0800,1606.8870000000002,1606.5520000000001,300,800
21.03.2013 00:13:21.386 GMT+0800,1606.81,1606.503,300,300
21.03.2013 00:13:22.416 GMT+0800,1606.8529999999998,1606.5520000000001,400,500
21.03.2013 00:13:22.476 GMT+0800,1606.8829999999998,1606.5520000000001,300,600
21.03.2013 00:13:23.366 GMT+0800,1606.903,1606.6029999999998,300,200
21.03.2013 00:13:23.487 GMT+0800,1606.9060000000002,1606.6029999999998,300,300
21.03.2013 00:13:27.490 GMT+0800,1606.924,1606.6229999999998,400,200
21.03.2013 00:13:27.626 GMT+0800,1606.931,1606.6229999999998,300,300
21.03.2013 00:13:27.770 GMT+0800,1606.9479999999999,1606.6229999999998,200,300
21.03.2013 00:13:28.198 GMT+0800,1606.953,1606.652,400,200
21.03.2013 00:13:28.288 GMT+0800,1606.9679999999998,1606.652,300,300
21.03.2013 00:13:31.196 GMT+0800,1606.9479999999999,1606.6470000000002,200,300
21.03.2013 00:13:32.248 GMT+0800,1606.924,1606.6229999999998,300,200
21.03.2013 00:13:32.426 GMT+0800,1607,1606.663,300,300
21.03.2013 00:13:40.666 GMT+0800,1606.8860000000002,1606.586,300,200
21.03.2013 00:13:52.366 GMT+0800,1606.934,1606.6329999999998,400,200
21.03.2013 00:13:52.433 GMT+0800,1606.935,1606.6329999999998,300,200
21.03.2013 00:13:53.318 GMT+0800,1606.9120000000003,1606.612,300,700
21.03.2013 00:13:57.172 GMT+0800,1606.904,1606.6029999999998,400,200
21.03.2013 00:14:04.118 GMT+0800,1606.8370000000002,1606.536,200,700
21.03.2013 00:14:04.237 GMT+0800,1606.7810000000002,1606.463,300,300
21.03.2013 00:14:04.867 GMT+0800,1606.8370000000002,1606.479,300,300
21.03.2013 00:14:05.206 GMT+0800,1606.828,1606.493,300,300
21.03.2013 00:14:06.156 GMT+0800,1606.848,1606.493,200,300
21.03.2013 00:14:06.889 GMT+0800,1606.8270000000002,1606.513,300,300
21.03.2013 00:14:07.599 GMT+0800,1606.846,1606.533,300,300
21.03.2013 00:14:11.413 GMT+0800,1606.852,1606.5520000000001,300,200
21.03.2013 00:14:11.537 GMT+0800,1606.846,1606.533,300,300
21.03.2013 00:14:11.656 GMT+0800,1606.8210000000001,1606.5210000000002,300,700
21.03.2013 00:14:11.716 GMT+0800,1606.8229999999999,1606.523,300,200
21.03.2013 00:14:13.747 GMT+0800,1606.8529999999998,1606.5520000000001,400,200
21.03.2013 00:14:13.866 GMT+0800,1606.898,1606.5629999999999,200,300
21.03.2013 00:14:20.296 GMT+0800,1606.913,1606.6129999999998,300,200
21.03.2013 00:14:20.426 GMT+0800,1606.95,1606.6129999999998,300,300
21.03.2013 00:14:24.446 GMT+0800,1606.9370000000001,1606.6329999999998,300,300
21.03.2013 00:14:25.077 GMT+0800,1606.918,1606.618,300,200
21.03.2013 00:14:25.162 GMT+0800,1606.895,1606.5929999999998,300,200
21.03.2013 00:14:28.882 GMT+0800,1606.953,1606.652,400,200
